Artist_Reputation,Weight,Material,Price_Of_Sculpture,Base_Shipping_Price,International,Express_Shipment,Installation_Included,Transport,Fragile,Customer_Information,Cost
Moderate_Reputation,387.0,Wood,5.99,18.35,No,Yes,No,Airways,No,Working Class,356.64
High_Reputation,434.0,Brass,6.02,18.29,No,Yes,No,Roadways,No,Wealthy,453.28
Low_Reputation,1298.0,Clay,4.57,14.62,No,Yes,No,Roadways,Yes,Wealthy,181.63
Low_Reputation,395.0,Bronze,4.19,18.56,No,Yes,No,Roadways,No,Wealthy,177.78
Moderate_Reputation,14194.0,Brass,31.24,54.15,No,No,No,Roadways,No,Working Class,775.02
Low_Reputation,18289.0,Bronze,14.62,85.66,No,Yes,No,Roadways,No,Wealthy,722.59
High_Reputation,31074.0,Bronze,41.07,43.12,No,No,No,Roadways,No,Working Class,1704.47
Moderate_Reputation,8417.0,Aluminium,8.6,28.5,No,No,Yes,Roadways,No,Wealthy,920.97
Low_Reputation,80.0,Wood,6.08,19.63,Yes,No,No,Waterways,No,Working Class,158.37
Moderate_Reputation,265.0,Bronze,5.06,16.39,Yes,Yes,Yes,Airways,No,Working Class,277.58
Moderate_Reputation,35542.0,Bronze,45.02,67.03,No,No,No,Roadways,No,Working Class,585.99
Moderate_Reputation,1065.0,Marble,3.56,15.77,No,Yes,No,Roadways,No,Working Class,266.67
High_Reputation,2989.0,Clay,3.56,19.68,No,Yes,No,Roadways,Yes,Working Class,952.1
High_Reputation,529.0,Aluminium,5.74,15.22,Yes,Yes,No,Airways,No,Wealthy,405.01
Moderate_Reputation,52276.0,Bronze,22.08,72.4,Yes,No,No,Airways,No,Working Class,1013.82
High_Reputation,5507.0,Clay,18.18,29.53,Yes,Yes,Yes,Airways,Yes,Wealthy,1280.17
Moderate_Reputation,406.0,Aluminium,6.28,21.17,No,No,No,Roadways,No,Working Class,243.49
Moderate_Reputation,396.89110225763613,Wood,4.53,19.4,Yes,No,Yes,Waterways,No,Working Class,239.27
Very_High_Reputation,45.0,Wood,3.1,15.11,No,No,Yes,Waterways,No,Wealthy,262.72
Moderate_Reputation,3031.0,Clay,9.56,21.29,No,No,No,Roadways,Yes,Working Class,522.52
Moderate_Reputation,9063.0,Stone,15.02,25.03,No,No,Yes,Roadways,No,Working Class,347.02
Moderate_Reputation,14435.0,Bronze,22.68,39.25,Yes,No,No,Waterways,No,Working Class,685.42
Moderate_Reputation,189.0,Wood,6.58,13.64,No,No,Yes,Waterways,No,Working Class,192.2
High_Reputation,640.0,Wood,4.52,14.24,No,No,Yes,Roadways,No,Working Class,403.98
High_Reputation,34602.0,Bronze,17.29,36.92,No,No,No,Roadways,No,Wealthy,1556.79
Moderate_Reputation,1090.0,Aluminium,7.03,11.0,No,No,No,Roadways,No,Working Class,322.8
Low_Reputation,9354.0,Clay,21.89,78.08,No,Yes,Yes,Airways,Yes,Wealthy,957.66
Moderate_Reputation,60.0,Brass,4.51,23.77,No,No,No,Roadways,No,Working Class,216.49
Moderate_Reputation,114.0,Wood,6.2,15.71,No,No,Yes,Roadways,No,Working Class,228.75
Moderate_Reputation,625.0,Bronze,6.64,15.25,Yes,No,Yes,Airways,No,Working Class,312.22
Low_Reputation,258.0,Brass,3.62,14.81,No,No,No,Roadways,No,Working Class,158.73
High_Reputation,8915.0,Bronze,29.61,50.92,No,No,No,Roadways,No,Working Class,964.71
High_Reputation,3486.0,Brass,12.74,20.97,Yes,No,Yes,Waterways,No,Working Class,541.42
Low_Reputation,59081.0,Marble,97.47,64.08,Yes,Yes,No,Airways,No,Working Class,894.77
Moderate_Reputation,479.0,Wood,4.19,24.1,No,No,Yes,Waterways,No,Wealthy,351.73
Low_Reputation,273.0,Bronze,3.17,12.39,No,Yes,No,Airways,No,Working Class,128.49
Low_Reputation,3492.0,Clay,6.73,14.78,No,No,No,Waterways,Yes,Working Class,171.72
High_Reputation,426.0,Wood,5.79,10.09,No,No,No,Roadways,No,Working Class,228.05
High_Reputation,150.0,Aluminium,6.75,12.91,No,No,No,Roadways,No,Working Class,298.46
High_Reputation,23126.0,Stone,163.64,32.31,No,No,No,Roadways,No,Working Class,681.35
Moderate_Reputation,396.89110225763613,Wood,5.29,23.71,No,No,No,Airways,No,Working Class,226.8
Low_Reputation,164.0,Wood,4.52,24.03,Yes,No,No,Waterways,No,Working Class,182.49
Low_Reputation,171.0,Brass,3.22,11.43,No,No,No,Roadways,No,Working Class,119.24
Low_Reputation,244.0,Wood,5.98,18.57,Yes,No,Yes,Roadways,No,Working Class,150.26
Low_Reputation,36904.0,Marble,132.02,57.31,Yes,No,No,Airways,No,Working Class,659.19
Moderate_Reputation,41.0,Wood,5.08,21.46,No,No,Yes,Roadways,No,Working Class,178.47
Low_Reputation,59056.0,Stone,124.57,87.48,No,No,No,Roadways,No,Working Class,743.13
High_Reputation,10532.0,Brass,7.39,84.79,No,No,No,Roadways,No,Working Class,399.19
Very_High_Reputation,2254.0,Aluminium,5.75,24.15,No,Yes,No,Airways,No,Wealthy,1454.15
High_Reputation,2027.0,Brass,3.72,17.39,Yes,No,Yes,Airways,No,Working Class,376.92
Moderate_Reputation,483.0,Bronze,4.42,11.21,No,No,No,Roadways,No,Wealthy,162.13
Low_Reputation,242.0,Marble,3.82,23.65,Yes,No,Yes,Waterways,No,Working Class,242.58
Moderate_Reputation,38846.0,Brass,42.12,80.53,No,Yes,No,Roadways,No,Wealthy,1410.05
Low_Reputation,676.0,Wood,3.48,18.76,No,No,Yes,Roadways,No,Working Class,163.21
Moderate_Reputation,2493.0,Clay,5.56,12.45,Yes,No,Yes,Waterways,Yes,Working Class,245.71
Moderate_Reputation,429.0,Wood,5.79,20.36,No,Yes,Yes,Roadways,No,Working Class,307.42
High_Reputation,7129.0,Bronze,33.86,29.49,Yes,Yes,Yes,Airways,No,Wealthy,932.17
Low_Reputation,515.0,Clay,6.86,20.22,No,No,No,Waterways,Yes,Working Class,191.72
Moderate_Reputation,128.0,Wood,3.72,16.37,No,Yes,No,Airways,No,Wealthy,232.38
Low_Reputation,56495.0,Bronze,86.23,47.06,No,No,No,Waterways,No,Working Class,363.93
Low_Reputation,39.0,Clay,5.47,21.85,No,No,No,Roadways,Yes,Working Class,139.12
Moderate_Reputation,19595.0,Bronze,41.85,41.92,No,No,Yes,Roadways,No,Working Class,560.83
High_Reputation,1392.0,Marble,3.81,21.83,No,Yes,No,Roadways,No,Wealthy,208.61
Very_High_Reputation,415.0,Aluminium,6.74,14.19,No,No,Yes,Roadways,No,Working Class,717.36
Moderate_Reputation,139.0,Wood,6.73,11.51,No,Yes,No,Airways,No,Working Class,130.73
High_Reputation,3237.0,Brass,14.46,11.44,No,Yes,Yes,Roadways,No,Wealthy,421.38
Low_Reputation,808.0,Wood,3.78,24.5,No,No,Yes,Roadways,No,Working Class,188.41
Moderate_Reputation,590.0,Stone,6.59,16.33,No,No,No,Waterways,No,Working Class,254.29
High_Reputation,16977.728997289974,Bronze,9.51,16.02,No,No,No,Roadways,No,Working Class,1582.25
Moderate_Reputation,875.0,Marble,5.48,12.91,No,Yes,No,Roadways,No,Working Class,221.16
Low_Reputation,503.0,Wood,3.48,23.6,No,No,Yes,Roadways,No,Working Class,185.04
High_Reputation,6575.0,Brass,42.11,67.54,No,Yes,No,Roadways,No,Working Class,1608.54
Low_Reputation,437.0,Marble,5.38,22.96,Yes,No,Yes,Waterways,No,Wealthy,239.57
Moderate_Reputation,277.0,Aluminium,5.51,14.83,No,No,No,Roadways,No,Wealthy,171.5
Low_Reputation,478.0,Aluminium,4.2,15.0,No,No,Yes,Roadways,No,Working Class,146.27
Moderate_Reputation,28896.0,Bronze,113.83,38.39,Yes,No,Yes,Airways,No,Wealthy,1257.46
Low_Reputation,25481.0,Brass,83.03,93.53,No,No,No,Roadways,No,Working Class,764.64
High_Reputation,2176.0,Bronze,4.29,20.0,Yes,No,No,Waterways,No,Working Class,506.45
Low_Reputation,396.89110225763613,Wood,5.2,23.43,No,No,No,Roadways,No,Working Class,151.46
High_Reputation,216.0,Stone,6.77,11.76,Yes,Yes,Yes,Airways,No,Working Class,371.3
High_Reputation,314.0,Marble,3.55,24.2,No,No,Yes,Roadways,No,Working Class,289.52
High_Reputation,154.0,Wood,6.16,11.01,No,Yes,No,Airways,No,Wealthy,355.09
Moderate_Reputation,25.0,Clay,6.36,21.08,Yes,No,No,Roadways,Yes,Working Class,242.38
Moderate_Reputation,617.0,Aluminium,4.26,23.06,No,Yes,No,Roadways,No,Wealthy,317.73
Low_Reputation,508.0,Bronze,5.85,20.62,Yes,No,Yes,Waterways,No,Working Class,162.29
Moderate_Reputation,387.0,Marble,6.25,18.06,Yes,No,No,Waterways,No,Working Class,214.89
High_Reputation,2625.0,Stone,26.18,16.33,No,Yes,No,Airways,No,Wealthy,431.66
Moderate_Reputation,783.0,Clay,3.78,20.58,Yes,No,No,Waterways,Yes,Working Class,275.25
High_Reputation,2533.0,Brass,10.08,16.87,No,No,No,Roadways,No,Working Class,344.04
Moderate_Reputation,396.89110225763613,Wood,3.57,21.28,No,Yes,No,Roadways,No,Wealthy,225.16
Moderate_Reputation,18390.0,Bronze,58.97,31.69,Yes,Yes,No,Airways,No,Working Class,727.56
High_Reputation,35.0,Aluminium,5.99,17.83,Yes,No,Yes,Roadways,No,Working Class,239.05
Very_High_Reputation,209.0,Wood,5.11,15.74,No,Yes,Yes,Roadways,No,Working Class,479.05
Moderate_Reputation,153.0,Aluminium,4.92,15.85,No,No,Yes,Roadways,No,Wealthy,207.53
Low_Reputation,13110.0,Bronze,54.91,99.8,Yes,Yes,Yes,Airways,No,Working Class,815.88
High_Reputation,37126.0,Stone,51.25,67.78,No,No,Yes,Airways,No,Working Class,1699.21
Moderate_Reputation,4222.0,Brass,5.64,13.4,Yes,No,Yes,Airways,No,Working Class,348.47
Low_Reputation,11911.0,Bronze,7.12,92.25,No,No,No,Roadways,No,Working Class,628.46
Moderate_Reputation,2696.0,Clay,6.06,21.77,No,Yes,No,Roadways,Yes,Wealthy,364.72
High_Reputation,16977.728997289974,Bronze,23.61,26.55,Yes,No,No,Waterways,No,Working Class,500.49
Moderate_Reputation,507.0,Wood,3.8,21.36,No,Yes,Yes,Roadways,No,Working Class,308.14
High_Reputation,1038.0,Brass,7.82,21.47,No,No,No,Roadways,No,Wealthy,560.08
High_Reputation,26154.0,Bronze,44.97,93.86,No,No,Yes,Roadways,No,Working Class,2161.82
Moderate_Reputation,1353.0,Wood,9.85,23.89,No,No,Yes,Roadways,No,Working Class,769.76
Moderate_Reputation,880.0,Clay,4.95,17.35,Yes,Yes,No,Airways,Yes,Working Class,255.48
High_Reputation,257.0,Clay,3.27,15.84,No,Yes,No,Roadways,Yes,Working Class,227.89
Moderate_Reputation,1921.0,Brass,4.54,24.3,No,No,Yes,Roadways,No,Working Class,274.61
Low_Reputation,6720.0,Brass,5.67,88.98,Yes,Yes,No,Airways,No,Working Class,596.13
Low_Reputation,286.0,Wood,3.0,11.92,No,No,No,Roadways,No,Wealthy,119.3
Moderate_Reputation,1243.0,Wood,3.74,18.2,Yes,Yes,No,Airways,No,Wealthy,323.69
Low_Reputation,112.0,Aluminium,6.95,24.74,No,Yes,Yes,Roadways,No,Wealthy,175.92
Low_Reputation,24822.0,Bronze,90.71,82.5,No,No,No,Airways,No,Working Class,1000.15
Low_Reputation,2296.0,Brass,8.03,19.64,Yes,Yes,No,Airways,No,Wealthy,254.63
High_Reputation,112.0,Aluminium,6.05,11.53,No,Yes,Yes,Airways,No,Wealthy,458.07
Low_Reputation,227.0,Wood,6.16,16.78,Yes,No,Yes,Roadways,No,Working Class,199.6
Low_Reputation,100.0,Clay,5.95,18.31,Yes,Yes,No,Airways,Yes,Wealthy,198.52
High_Reputation,1410.0,Brass,6.46,12.25,No,Yes,Yes,Roadways,No,Wealthy,650.06
Moderate_Reputation,35.0,Wood,4.15,17.56,No,Yes,Yes,Roadways,No,Wealthy,193.14
Moderate_Reputation,660.0,Clay,5.5,14.15,No,No,Yes,Roadways,Yes,Working Class,273.5
Low_Reputation,418.0,Wood,6.24,17.11,No,No,No,Roadways,No,Working Class,132.92
Low_Reputation,824.0,Aluminium,5.16,18.83,No,No,No,Airways,No,Working Class,143.13
High_Reputation,266.0,Wood,3.04,23.4,No,No,Yes,Airways,No,Working Class,749.6
Low_Reputation,7572.0,Brass,11.88,85.5,No,No,Yes,Roadways,No,Working Class,425.04
Low_Reputation,9314.0,Brass,22.2,73.47,Yes,Yes,No,Airways,No,Wealthy,650.31
Moderate_Reputation,935.0,Clay,3.92,24.38,Yes,No,Yes,Waterways,Yes,Working Class,279.02
Moderate_Reputation,926.0,Clay,5.65,24.5,Yes,No,Yes,Airways,Yes,Working Class,380.95
Low_Reputation,108.0,Wood,6.12,14.49,Yes,No,No,Waterways,No,Working Class,119.03
Moderate_Reputation,216.0,Clay,5.65,11.5,No,No,Yes,Waterways,Yes,Working Class,148.89
Low_Reputation,2470.0,Aluminium,5.17,10.14,No,Yes,Yes,Roadways,No,Wealthy,187.23
High_Reputation,43.0,Bronze,6.21,19.15,No,Yes,No,Airways,No,Working Class,199.32
High_Reputation,961.0,Bronze,4.91,13.01,No,No,Yes,Roadways,No,Working Class,311.32
Moderate_Reputation,65266.0,Stone,140.77,47.78,No,No,No,Waterways,No,Working Class,614.97
High_Reputation,952.0,Clay,6.22,18.46,No,Yes,No,Airways,Yes,Working Class,448.72
Low_Reputation,410.0,Bronze,5.17,10.94,Yes,Yes,No,Airways,No,Working Class,153.33
Moderate_Reputation,1600.0,Clay,4.36,24.09,No,No,Yes,Roadways,Yes,Wealthy,332.39
High_Reputation,34.0,Clay,6.92,10.52,No,Yes,No,Roadways,Yes,Working Class,275.96
Low_Reputation,47782.0,Marble,154.26,37.48,No,Yes,No,Airways,No,Working Class,417.41
High_Reputation,120.0,Clay,3.53,20.75,No,No,No,Airways,Yes,Working Class,269.74
Moderate_Reputation,16234.0,Marble,13.68,28.37,No,No,Yes,Airways,No,Working Class,365.5
Moderate_Reputation,13489.0,Brass,45.31,86.34,No,No,No,Roadways,No,Working Class,817.88
Very_High_Reputation,76.0,Aluminium,5.6,12.86,No,No,Yes,Roadways,No,Working Class,145.29
Low_Reputation,27899.66926070039,Brass,4.64,22.96,No,No,No,Waterways,No,Working Class,190.65
Low_Reputation,644.0,Wood,4.65,20.02,No,No,Yes,Roadways,No,Working Class,159.68
Moderate_Reputation,16977.728997289974,Bronze,114.49,27.48,No,No,No,Roadways,No,Working Class,684.19
High_Reputation,6537.0,Brass,10.74,61.43,No,Yes,Yes,Roadways,No,Working Class,1724.53
Moderate_Reputation,16977.728997289974,Bronze,67.38,94.16,No,Yes,No,Roadways,No,Working Class,1194.88
Low_Reputation,5011.0,Brass,9.88,53.71,Yes,No,Yes,Waterways,No,Working Class,361.99
High_Reputation,3734.0,Marble,5.09,13.92,No,No,Yes,Airways,No,Working Class,333.43
Moderate_Reputation,83.0,Aluminium,6.87,11.5,No,Yes,No,Airways,No,Wealthy,203.92
High_Reputation,7610.0,Brass,10.87,81.8,No,Yes,No,Roadways,No,Working Class,2077.13
Low_Reputation,302.0,Marble,5.3,24.29,No,Yes,No,Roadways,No,Working Class,200.19
High_Reputation,6640.0,Brass,12.59,63.22,No,No,Yes,Roadways,No,Working Class,909.47
High_Reputation,86607.0,Marble,148.56,92.07,No,No,No,Roadways,No,Working Class,499.57
High_Reputation,3145.0,Clay,6.38,22.41,No,Yes,No,Roadways,Yes,Working Class,1261.38
Moderate_Reputation,1802.0,Clay,6.85,22.63,No,Yes,Yes,Airways,Yes,Working Class,317.96
Low_Reputation,578.0,Stone,4.31,10.74,Yes,No,Yes,Airways,No,Wealthy,213.82
Low_Reputation,27948.0,Stone,26.89,66.91,Yes,Yes,Yes,Airways,No,Wealthy,501.03
Moderate_Reputation,44.0,Wood,3.07,16.54,No,No,Yes,Roadways,No,Working Class,131.29
High_Reputation,1329.0,Aluminium,3.51,14.74,Yes,Yes,No,Airways,No,Working Class,510.86
Moderate_Reputation,5072.0,Wood,10.46,96.49,Yes,Yes,No,Airways,No,Working Class,1751.82
Moderate_Reputation,10691.0,Clay,19.86,29.47,Yes,No,No,Airways,Yes,Working Class,477.84
Low_Reputation,311.0,Wood,5.67,11.92,Yes,Yes,No,Airways,No,Wealthy,142.63
Moderate_Reputation,395.0,Wood,5.43,18.45,Yes,Yes,No,Airways,No,Wealthy,277.98
Moderate_Reputation,10271.0,Brass,21.05,98.17,No,Yes,No,Roadways,No,Working Class,710.24
High_Reputation,16977.728997289974,Bronze,11.48,98.5,Yes,No,Yes,Airways,No,Wealthy,679.86
Moderate_Reputation,396.89110225763613,Wood,4.37,12.94,No,No,Yes,Waterways,No,Working Class,174.75
Moderate_Reputation,7766.0,Brass,23.43,46.04,No,Yes,No,Roadways,No,Working Class,733.23
Moderate_Reputation,1521.0,Wood,10.05,14.24,Yes,No,No,Waterways,No,Wealthy,220.84
High_Reputation,9579.0,Clay,6.18,62.35,No,No,No,Roadways,Yes,Working Class,1320.56
Very_High_Reputation,2056.0,Marble,6.92,18.02,No,No,No,Roadways,No,Working Class,319.08
Moderate_Reputation,11.0,Wood,5.2,22.44,No,No,Yes,Roadways,No,Working Class,176.04
Moderate_Reputation,1076.0,Stone,3.25,11.36,No,Yes,No,Airways,No,Working Class,231.98
Moderate_Reputation,29541.0,Bronze,124.96,74.15,Yes,No,Yes,Airways,No,Working Class,1856.51
Low_Reputation,433.0,Aluminium,6.97,19.75,Yes,Yes,Yes,Airways,No,Wealthy,616.43
Moderate_Reputation,1784.0,Bronze,5.62,18.12,Yes,No,No,Airways,No,Working Class,281.68
Moderate_Reputation,2490.0,Aluminium,5.6,15.92,Yes,No,No,Waterways,No,Working Class,228.8
Moderate_Reputation,62230.0,Brass,161.56,86.46,No,Yes,No,Roadways,No,Working Class,1276.37
High_Reputation,1351.5868187579215,Aluminium,9.55,20.02,No,No,Yes,Waterways,No,Working Class,2061.45
Moderate_Reputation,36018.0,Marble,126.35,81.79,No,Yes,No,Roadways,No,Working Class,808.52
Low_Reputation,26.0,Wood,6.1,24.04,Yes,Yes,No,Airways,No,Wealthy,165.55
Low_Reputation,384.0,Wood,4.77,11.71,No,Yes,No,Roadways,No,Wealthy,160.63
High_Reputation,1864.0,Aluminium,4.51,14.33,Yes,No,Yes,Waterways,No,Working Class,520.28
High_Reputation,749.0,Wood,5.0,24.55,Yes,No,Yes,Waterways,No,Working Class,575.4
Low_Reputation,27899.66926070039,Brass,36.08,79.76,No,No,Yes,Airways,No,Working Class,465.87
Moderate_Reputation,4423.0,Bronze,7.69,22.62,No,Yes,No,Airways,No,Working Class,377.58
High_Reputation,27899.66926070039,Brass,5.91,16.06,No,No,No,Waterways,No,Working Class,299.81
Low_Reputation,560.0,Aluminium,5.64,12.78,No,Yes,Yes,Roadways,No,Wealthy,181.18
Very_High_Reputation,860.0,Aluminium,5.11,12.58,No,No,No,Roadways,No,Wealthy,621.5
Moderate_Reputation,1704.0,Clay,9.69,20.72,No,No,No,Roadways,Yes,Working Class,470.12
Moderate_Reputation,2234.0,Aluminium,13.67,22.68,No,No,No,Roadways,No,Working Class,368.01
High_Reputation,128.0,Clay,3.15,17.43,Yes,No,Yes,Waterways,Yes,Working Class,236.05
Moderate_Reputation,51759.0,Stone,86.83,99.95,No,No,No,Waterways,No,Working Class,1599.68
Very_High_Reputation,184.0,Clay,5.76,14.5,No,Yes,Yes,Airways,Yes,Working Class,253.71
Low_Reputation,40.0,Wood,6.61,23.57,No,No,No,Airways,No,Working Class,144.06
Low_Reputation,4199.0,Clay,5.79,17.42,No,Yes,Yes,Roadways,Yes,Working Class,210.15
Moderate_Reputation,589.0,Wood,3.3,13.94,Yes,No,Yes,Waterways,No,Wealthy,255.88
Moderate_Reputation,134.0,Marble,3.45,17.64,No,No,No,Roadways,No,Working Class,193.79
High_Reputation,3427.5422818791944,Clay,3.31,13.45,No,No,No,Roadways,Yes,Working Class,174.17
Moderate_Reputation,343.0,Brass,4.87,19.53,Yes,No,Yes,Waterways,No,Working Class,190.95
Moderate_Reputation,830.0,Clay,5.05,24.51,Yes,Yes,No,Airways,Yes,Wealthy,306.54
Low_Reputation,396.89110225763613,Wood,3.54,13.28,No,No,No,Roadways,No,Working Class,117.21
Moderate_Reputation,11310.0,Bronze,44.23,98.12,No,No,No,Waterways,No,Working Class,983.27
High_Reputation,1603.0,Clay,6.41,12.51,Yes,Yes,Yes,Airways,Yes,Working Class,634.91
High_Reputation,614.0,Clay,6.27,18.44,No,Yes,No,Airways,Yes,Wealthy,224.06
Moderate_Reputation,595.0,Clay,5.37,11.4,Yes,Yes,No,Airways,Yes,Working Class,182.56
Very_High_Reputation,971.0,Brass,5.34,11.82,No,Yes,No,Airways,No,Wealthy,502.26
Moderate_Reputation,533.0,Wood,4.24,23.55,Yes,No,No,Airways,No,Working Class,342.23
Moderate_Reputation,398.0,Clay,3.31,24.88,Yes,No,No,Roadways,Yes,Working Class,264.6
High_Reputation,218.0,Clay,5.5,16.26,No,No,Yes,Airways,Yes,Working Class,352.64
Moderate_Reputation,256.0,Clay,5.98,18.93,No,No,Yes,Airways,Yes,Working Class,189.28
Moderate_Reputation,3427.5422818791944,Clay,6.26,14.06,Yes,Yes,Yes,Airways,Yes,Working Class,254.44
High_Reputation,5943.0,Brass,19.62,51.39,No,No,Yes,Roadways,No,Working Class,960.33
Moderate_Reputation,7649.0,Bronze,9.16,89.66,No,Yes,Yes,Roadways,No,Wealthy,1020.83
Low_Reputation,2420.0,Marble,4.33,16.69,No,Yes,No,Roadways,No,Wealthy,189.77
High_Reputation,408.0,Aluminium,6.59,14.64,No,Yes,Yes,Roadways,No,Working Class,533.55
Low_Reputation,12528.0,Stone,19.0,32.3,Yes,No,No,Airways,No,Working Class,320.58
Low_Reputation,16977.728997289974,Bronze,5.18,22.37,No,No,No,Airways,No,Wealthy,192.83
Low_Reputation,64.0,Wood,6.49,11.76,No,Yes,Yes,Roadways,No,Wealthy,152.7
High_Reputation,545.0,Aluminium,3.21,16.79,Yes,Yes,Yes,Airways,No,Working Class,146.41
High_Reputation,986.0,Aluminium,5.9,21.92,No,Yes,Yes,Roadways,No,Wealthy,957.36
Moderate_Reputation,180.0,Wood,6.73,16.07,Yes,No,No,Waterways,No,Working Class,153.05
Low_Reputation,5376.0,Clay,6.41,27.18,No,No,Yes,Waterways,Yes,Working Class,209.12
Low_Reputation,1266.0,Wood,5.15,11.89,No,No,Yes,Roadways,No,Working Class,150.27
Low_Reputation,48.0,Wood,4.75,10.1,No,No,No,Roadways,No,Working Class,97.1
Very_High_Reputation,215.0,Wood,5.99,23.98,No,No,No,Waterways,No,Working Class,1043.41
Low_Reputation,1164.0,Aluminium,5.88,10.23,No,Yes,No,Roadways,No,Wealthy,107.39
Moderate_Reputation,6285.0,Brass,17.64,67.04,No,No,Yes,Waterways,No,Working Class,753.83
Low_Reputation,17.0,Bronze,5.86,24.8,No,Yes,Yes,Roadways,No,Wealthy,175.07
Moderate_Reputation,840.0,Aluminium,5.94,14.62,Yes,No,No,Waterways,No,Working Class,232.25
High_Reputation,4754.0,Bronze,15.87,14.29,Yes,No,Yes,Waterways,No,Working Class,567.86
Very_High_Reputation,440.0,Wood,4.08,19.43,No,Yes,Yes,Airways,No,Working Class,840.88
High_Reputation,1351.5868187579215,Aluminium,5.65,19.49,Yes,Yes,Yes,Airways,No,Wealthy,584.95
High_Reputation,74.0,Wood,5.89,10.93,Yes,No,No,Roadways,No,Working Class,337.28
High_Reputation,4905.0,Stone,24.86,19.3,Yes,Yes,No,Airways,No,Wealthy,539.01
Low_Reputation,2118.0,Marble,6.79,11.49,Yes,No,No,Waterways,No,Working Class,186.27
Moderate_Reputation,473.0,Aluminium,4.28,10.45,No,Yes,No,Airways,No,Wealthy,169.57
Very_High_Reputation,3588.0,Clay,16.92,19.47,Yes,Yes,Yes,Airways,Yes,Working Class,1488.13
Very_High_Reputation,371.0,Aluminium,5.39,13.75,No,Yes,Yes,Airways,No,Wealthy,586.24
Moderate_Reputation,44761.0,Bronze,17.43,50.32,No,No,No,Roadways,Yes,Working Class,370.31
High_Reputation,617.0,Wood,3.52,10.55,No,Yes,Yes,Roadways,No,Wealthy,422.6
High_Reputation,2662.0,Bronze,15.13,10.43,No,Yes,Yes,Roadways,No,Working Class,374.92
Moderate_Reputation,47.0,Clay,4.45,21.66,Yes,No,Yes,Waterways,Yes,Working Class,224.2
Low_Reputation,1998.0,Bronze,7.62,10.55,No,No,No,Roadways,No,Working Class,137.18
High_Reputation,2543.0,Stone,14.04,16.63,Yes,Yes,No,Airways,No,Working Class,423.52
High_Reputation,408.0,Wood,5.07,21.13,No,Yes,No,Roadways,No,Wealthy,651.06
Moderate_Reputation,2524.0,Aluminium,6.62,16.07,Yes,Yes,No,Airways,No,Wealthy,391.47
Moderate_Reputation,89.0,Aluminium,5.98,24.64,No,Yes,No,Airways,No,Working Class,248.54
Low_Reputation,538.0,Aluminium,4.09,10.1,No,No,No,Roadways,No,Working Class,120.25
High_Reputation,1000.0,Brass,8.02,12.69,No,No,No,Airways,No,Working Class,449.92
Low_Reputation,33.0,Bronze,4.81,19.46,No,Yes,No,Roadways,No,Working Class,181.84
Low_Reputation,14351.0,Bronze,59.06,85.87,No,No,No,Roadways,No,Working Class,592.83
High_Reputation,33.0,Brass,6.14,14.35,No,Yes,No,Roadways,No,Wealthy,274.42
Moderate_Reputation,844.0,Brass,5.7,16.48,No,No,No,Roadways,No,Working Class,173.45
High_Reputation,73.0,Wood,4.02,23.76,Yes,No,No,Waterways,No,Working Class,389.95
High_Reputation,736.0,Wood,4.68,16.13,No,No,No,Roadways,No,Working Class,327.09
Moderate_Reputation,2553.0,Clay,11.4,23.16,No,No,Yes,Waterways,Yes,Working Class,310.25
High_Reputation,333.0,Aluminium,3.52,12.8,No,No,No,Roadways,No,Working Class,236.46
Moderate_Reputation,225.0,Wood,6.09,20.68,No,No,Yes,Roadways,No,Working Class,244.96
Very_High_Reputation,26621.0,Stone,171.08,95.38,No,No,Yes,Roadways,No,Working Class,876.7
Moderate_Reputation,151.0,Wood,3.67,20.78,No,No,Yes,Roadways,No,Working Class,219.49
